per_gop,per_dem,per_third_party,County_with_State,Date,Series_Complete_Pop_Pct,Metro_status,PCTPOVALL_2021,MEDHHINC_2021,WA,BA,IA,AAPI,MEDIAN_AGE_TOT,through_hs,college_up,target
66.4,32.4,1.1,"Atascosa County, TX",05/10/2023,53.6,1,16,57905,94.5,1.6,1.5,1.0,35.9,59.1,40.9,0
78.7,20.3,1.1,"Austin County, TX",05/10/2023,48.2,1,10,68150,86.8,9.4,1.0,1.0,41.5,46.52,53.48,0
77.1,22.0,0.9,"Bailey County, TX",05/10/2023,38.9,0,16,47375,90.7,3.2,3.5,1.3,33.7,62.31,37.69,0
79.1,19.7,1.2,"Bandera County, TX",05/10/2023,52.4,1,11,69051,94.2,1.5,1.6,0.8,52.5,38.01,61.99,0
56.0,42.2,1.8,"Bastrop County, TX",05/10/2023,60.0,1,11,72809,87.3,7.0,2.1,1.2,37.2,46.96,53.04,0
87.8,10.8,1.5,"Baylor County, TX",05/10/2023,40.9,0,17,45408,92.2,3.3,1.1,0.5,43.1,53.69,46.31,0
63.8,34.9,1.3,"Bee County, TX",05/10/2023,52.0,0,27,45431,87.6,9.0,1.0,1.0,35.8,53.35,46.65,0
53.3,44.8,1.9,"Bell County, TX",05/10/2023,63.1,1,14,58878,65.0,24.8,1.1,4.1,32.1,34.84,65.16,0
40.1,58.3,1.5,"Bexar County, TX",05/10/2023,72.8,1,14,63014,83.3,9.1,1.3,3.7,34.6,39.02,60.98,1
73.1,25.7,1.2,"Blanco County, TX",05/10/2023,58.1,0,9,69247,93.8,1.7,1.4,1.1,50.7,38.56,61.44,0
95.4,3.8,0.7,"Borden County, TX",05/10/2023,30.6,0,9,69744,94.4,1.0,0.9,0.2,48.3,32.68,67.32,0
81.8,17.1,1.1,"Bosque County, TX",05/10/2023,45.6,0,13,56041,93.7,2.5,1.1,0.9,46.4,43.66,56.34,0
70.9,28.1,1.0,"Bowie County, TX",05/10/2023,40.7,1,17,52934,68.8,25.9,1.1,1.4,38.2,44.02,55.98,0
58.3,40.2,1.5,"Brazoria County, TX",05/10/2023,60.3,1,9,82165,72.3,16.9,0.9,7.6,36.6,35.41,64.59,0
55.9,41.6,2.6,"Brazos County, TX",05/10/2023,52.7,1,22,50494,79.7,11.4,0.7,6.0,26.7,32.23,67.77,0
51.0,46.8,2.1,"Brewster County, TX",05/10/2023,56.8,0,13,51197,86.3,2.0,2.4,2.8,45.1,28.39,71.61,0
88.1,10.8,1.1,"Briscoe County, TX",05/10/2023,43.0,0,14,49905,90.8,4.5,1.2,0.3,45.5,50.52,49.48,0
40.2,59.2,0.6,"Brooks County, TX",05/10/2023,95.0,0,28,33460,94.9,1.7,1.0,1.3,33.4,57.99,42.01,1
85.8,13.2,1.0,"Brown County, TX",05/10/2023,42.0,0,15,48803,92.1,4.2,1.1,0.9,42.0,47.9,52.1,0
78.3,20.8,0.9,"Burleson County, TX",05/10/2023,50.0,1,14,57469,84.6,11.3,1.3,0.8,43.0,51.21,48.79,0
75.9,22.8,1.3,"Burnet County, TX",05/10/2023,55.5,0,9,72510,93.8,2.0,1.3,1.2,45.0,41.78,58.22,0
53.6,44.6,1.8,"Caldwell County, TX",05/10/2023,58.1,1,12,60063,89.2,6.2,1.8,1.0,37.5,58.41,41.59,0
71.8,27.3,0.9,"Calhoun County, TX",05/10/2023,51.9,0,14,70662,88.9,3.2,1.1,5.3,40.1,49.28,50.72,0
88.0,10.7,1.3,"Callahan County, TX",05/10/2023,42.7,1,12,56708,93.4,2.2,1.2,0.9,43.4,44.39,55.61,0
42.9,56.1,0.9,"Cameron County, TX",05/10/2023,82.0,1,24,46436,96.8,1.0,0.7,0.9,32.5,56.6,43.4,1
71.7,27.5,0.8,"Camp County, TX",05/10/2023,41.1,0,16,51024,78.4,16.0,1.2,1.6,37.6,46.31,53.69,0
89.0,9.5,1.5,"Carson County, TX",05/10/2023,36.1,1,9,66548,93.6,1.6,1.6,0.8,41.3,39.73,60.27,0
79.2,20.1,0.7,"Cass County, TX",05/10/2023,36.2,0,18,42896,79.9,16.3,1.0,0.8,43.7,56.1,43.9,0
76.9,22.4,0.7,"Castro County, TX",05/10/2023,44.5,0,16,62236,92.5,2.8,2.3,1.1,34.4,55.96,44.04,0
80.1,18.5,1.4,"Chambers County, TX",05/10/2023,49.3,1,10,89767,86.8,8.7,1.2,1.6,34.6,36.53,63.47,0
77.4,21.6,1.0,"Cherokee County, TX",05/10/2023,40.4,0,18,48664,81.2,14.0,1.7,0.8,38.1,49.93,50.07,0
85.3,13.6,1.1,"Childress County, TX",05/10/2023,47.9,0,21,42758,85.6,10.2,1.1,1.1,33.9,53.27,46.73,0
88.3,10.7,1.0,"Clay County, TX",05/10/2023,45.5,1,10,60973,93.1,1.4,1.6,0.9,46.5,42.27,57.73,0
80.9,17.7,1.4,"Cochran County, TX",05/10/2023,39.0,0,21,42274,88.3,4.9,4.0,1.0,36.3,65.9,34.1,0
89.2,10.0,0.8,"Coke County, TX",05/10/2023,48.1,0,15,46767,93.9,1.1,3.0,0.2,45.7,49.61,50.39,0
88.3,10.9,0.8,"Coleman County, TX",05/10/2023,36.7,0,19,42253,91.4,3.7,1.5,1.2,47.4,46.01,53.99,0
51.3,46.9,1.8,"Collin County, TX",05/10/2023,69.7,1,6,102119,65.7,11.8,0.7,18.8,37.3,20.8,79.2,0
86.0,12.7,1.2,"Collingsworth County, TX",05/10/2023,34.0,0,16,45734,86.4,6.9,3.7,0.7,39.1,48.54,51.46,0
74.9,24.3,0.8,"Colorado County, TX",05/10/2023,51.8,0,12,62004,83.4,12.2,1.2,0.9,42.1,51.41,48.59,0
70.6,27.9,1.5,"Comal County, TX",05/10/2023,64.2,1,5,93487,91.6,3.3,0.9,1.8,41.5,30.1,69.9,0
85.1,14.0,0.9,"Comanche County, TX",05/10/2023,47.2,0,16,49076,94.8,1.5,1.5,0.7,43.9,46.69,53.31,0
83.4,15.5,1.0,"Concho County, TX",05/10/2023,52.6,0,14,48563,65.2,2.8,2.2,3.1,47.4,62.43,37.57,0
82.1,16.9,1.0,"Cooke County, TX",05/10/2023,38.9,0,13,58060,91.4,3.7,1.5,1.3,40.7,43.92,56.08,0
65.7,32.2,2.1,"Coryell County, TX",05/10/2023,49.7,1,13,59718,73.0,17.7,1.3,3.4,32.8,39.69,60.31,0
81.6,17.1,1.4,"Cottle County, TX",05/10/2023,31.8,0,18,44590,85.5,10.8,0.8,0.2,46.4,42.84,57.16,0
83.0,16.0,1.0,"Crane County, TX",05/10/2023,37.5,0,11,63555,90.8,4.1,2.1,1.5,33.8,61.89,38.11,0
77.5,21.9,0.6,"Crockett County, TX",05/10/2023,47.9,0,14,53159,89.9,2.7,3.5,1.5,40.2,58.48,41.52,0
71.5,27.0,1.5,"Crosby County, TX",05/10/2023,43.4,1,23,42728,90.6,4.5,1.6,0.5,38.0,60.12,39.88,0
48.0,50.7,1.3,"Culberson County, TX",05/10/2023,52.2,0,19,48217,90.2,2.0,2.5,2.4,40.7,75.38,24.62,0
86.3,12.2,1.4,"Dallam County, TX",05/10/2023,44.6,0,10,70895,90.5,3.1,2.6,2.4,30.5,60.86,39.14,0
33.3,64.9,1.7,"Dallas County, TX",05/10/2023,62.1,1,14,63549,65.5,23.9,1.1,7.4,34.0,41.87,58.13,0
77.9,21.3,0.8,"Dawson County, TX",05/10/2023,34.5,0,21,43627,88.4,7.1,1.5,1.2,33.4,62.21,37.79,0
71.5,27.4,1.1,"Deaf Smith County, TX",05/10/2023,44.0,0,17,50967,93.7,2.3,2.0,0.7,31.2,66.13,33.87,0
83.4,15.5,1.0,"Delta County, TX",05/10/2023,35.9,0,15,50329,85.9,7.0,2.8,0.8,41.2,44.52,55.48,0
53.2,45.1,1.6,"Denton County, TX",05/10/2023,62.9,1,7,98027,72.6,12.4,0.8,11.3,37.0,23.66,76.34,0
80.9,18.4,0.7,"DeWitt County, TX",05/10/2023,46.1,0,17,54279,87.7,9.1,1.1,0.6,41.4,57.62,42.38,0
86.3,13.2,0.5,"Dickens County, TX",05/10/2023,32.6,0,20,42690,88.8,3.8,3.0,1.7,48.5,49.02,50.98,0
37.8,61.8,0.5,"Dimmit County, TX",05/10/2023,71.2,0,25,41838,94.3,2.2,1.2,1.1,34.3,63.91,36.09,1
87.3,12.0,0.7,"Donley County, TX",05/10/2023,34.1,0,16,44353,88.9,5.5,1.4,0.8,42.2,46.11,53.89,0
48.3,51.0,0.7,"Duval County, TX",05/10/2023,64.1,0,30,37921,95.1,2.2,1.2,0.7,35.3,61.02,38.98,0
87.3,11.9,0.9,"Eastland County, TX",05/10/2023,37.4,0,18,47526,93.5,2.4,1.3,1.0,42.2,44.09,55.91,0
73.3,25.5,1.2,"Ector County, TX",05/10/2023,44.1,1,16,58389,89.6,5.3,1.6,1.8,31.2,53.44,46.56,0
83.8,15.8,0.5,"Edwards County, TX",05/10/2023,89.1,0,20,47573,91.8,1.9,3.5,1.3,48.3,43.45,56.55,1
66.3,32.2,1.4,"Ellis County, TX",05/10/2023,55.9,1,8,87698,79.8,15.9,0.9,1.2,36.2,39.8,60.2,0
31.6,66.7,1.8,"El Paso County, TX",05/10/2023,86.2,1,20,50983,91.2,4.4,1.1,1.7,33.2,44.03,55.97,1
81.2,17.3,1.5,"Erath County, TX",05/10/2023,38.3,0,17,51964,93.3,2.2,1.5,1.3,32.1,40.13,59.87,0
68.1,31.0,0.9,"Falls County, TX",05/10/2023,46.7,1,20,46173,72.7,23.2,1.3,0.9,39.6,54.0,46.0,0
81.1,17.7,1.2,"Fannin County, TX",05/10/2023,45.5,0,14,56794,88.4,6.7,1.5,0.9,40.6,49.24,50.76,0
78.6,20.6,0.8,"Fayette County, TX",05/10/2023,50.0,0,11,64711,90.3,6.1,1.5,0.7,47.6,50.3,49.7,0
79.3,19.3,1.4,"Fisher County, TX",05/10/2023,36.5,0,15,51362,90.9,4.5,1.4,0.4,44.5,48.55,51.45,0
77.7,21.5,0.8,"Floyd County, TX",05/10/2023,45.3,0,18,43855,91.6,4.3,1.5,0.7,38.2,55.97,44.03,0
80.8,18.0,1.3,"Foard County, TX",05/10/2023,43.6,0,17,42616,90.0,5.6,0.8,1.0,47.9,47.69,52.31,0
44.1,54.7,1.2,"Fort Bend County, TX",05/10/2023,74.4,1,7,98070,52.5,22.1,0.7,22.2,37.3,26.94,73.06,1
83.1,16.1,0.9,"Franklin County, TX",05/10/2023,36.9,0,14,51885,90.4,4.9,1.3,1.3,43.3,37.23,62.77,0
80.3,18.8,1.0,"Freestone County, TX",05/10/2023,39.3,0,15,48397,80.3,14.7,1.6,1.1,42.4,50.79,49.21,0
53.5,45.9,0.6,"Frio County, TX",05/10/2023,70.1,0,26,47833,87.7,4.1,1.3,2.8,32.1,72.17,27.83,1
89.3,9.6,1.1,"Gaines County, TX",05/10/2023,22.2,0,13,58712,94.6,2.4,1.1,0.7,28.1,71.0,29.0,0
60.6,37.9,1.5,"Galveston County, TX",05/10/2023,61.9,1,12,77627,79.9,13.3,0.8,3.8,38.8,34.48,65.52,0
85.5,14.0,0.5,"Garza County, TX",05/10/2023,52.3,0,24,43890,88.3,8.1,1.2,1.0,34.6,66.18,33.82,0
79.0,20.0,1.0,"Gillespie County, TX",05/10/2023,55.1,0,8,71594,95.9,0.8,1.3,0.7,49.9,36.77,63.23,0
93.6,6.0,0.5,"Glasscock County, TX",05/10/2023,45.4,0,8,116958,95.1,2.7,0.8,0.4,35.7,42.84,57.16,0
77.4,22.0,0.7,"Goliad County, TX",05/10/2023,42.7,1,14,58937,90.9,5.4,1.3,0.7,45.9,45.02,54.98,0
73.6,25.5,0.9,"Gonzales County, TX",05/10/2023,51.0,0,16,48164,88.6,7.1,1.9,0.9,37.3,66.59,33.41,0
87.9,10.7,1.5,"Gray County, TX",05/10/2023,41.3,0,17,45530,89.2,5.4,1.9,0.8,37.8,52.16,47.84,0
74.3,24.4,1.3,"Grayson County, TX",05/10/2023,46.5,1,11,62678,87.3,6.2,1.9,1.6,39.4,39.75,60.25,0
67.7,30.8,1.4,"Gregg County, TX",05/10/2023,46.4,1,16,57608,74.2,20.9,1.0,1.6,36.0,42.28,57.72,0
76.0,22.8,1.2,"Grimes County, TX",05/10/2023,54.7,0,16,52540,82.3,14.0,1.0,0.7,40.4,51.91,48.09,0
61.3,37.1,1.6,"Guadalupe County, TX",05/10/2023,57.1,1,9,80145,84.5,9.0,1.1,2.4,37.9,41.03,58.97,0
74.9,23.8,1.3,"Hale County, TX",05/10/2023,44.0,0,19,47373,90.0,5.6,1.9,0.9,34.2,56.8,43.2,0
85.2,14.4,0.4,"Hall County, TX",05/10/2023,43.4,0,24,34766,86.4,9.3,1.9,0.7,44.3,50.38,49.62,0
83.1,14.7,2.1,"Hamilton County, TX",05/10/2023,50.1,0,14,53759,94.1,1.3,2.2,1.1,45.5,48.74,51.26,0
90.3,8.1,1.6,"Hansford County, TX",05/10/2023,42.8,0,11,57692,94.4,1.6,1.9,0.5,34.7,55.71,44.29,0
84.2,15.3,0.6,"Hardeman County, TX",05/10/2023,46.7,0,17,45677,86.8,7.3,1.5,1.2,42.4,51.48,48.52,0
86.3,12.6,1.1,"Hardin County, TX",05/10/2023,38.3,1,9,67183,90.7,5.8,0.7,1.0,39.2,51.0,49.0,0
42.7,56.0,1.3,"Harris County, TX",05/10/2023,65.9,1,16,63539,68.5,20.6,1.2,7.6,34.5,40.89,59.11,0
72.3,26.6,1.1,"Harrison County, TX",05/10/2023,41.3,0,15,56645,74.3,21.3,1.3,1.0,38.6,44.71,55.29,0
89.9,9.4,0.7,"Hartley County, TX",05/10/2023,47.6,0,10,71332,90.8,6.2,0.8,0.8,40.0,49.51,50.49,0
83.1,15.9,0.9,"Haskell County, TX",05/10/2023,39.1,0,20,43546,89.2,5.7,1.4,1.0,42.6,59.39,40.61,0
43.6,54.4,2.0,"Hays County, TX",05/10/2023,65.3,1,12,79336,89.0,4.9,1.3,2.3,33.7,32.18,67.82,0
86.4,12.0,1.6,"Hemphill County, TX",05/10/2023,42.0,0,10,65387,93.8,1.2,1.9,1.6,38.6,50.2,49.8,0
79.6,19.4,0.9,"Henderson County, TX",05/10/2023,39.8,0,15,50348,89.4,6.4,1.1,0.9,43.7,48.75,51.25,0
41.0,58.0,1.0,"Hidalgo County, TX",05/10/2023,80.3,1,28,44260,96.8,1.0,0.6,1.1,30.2,56.95,43.05,1
79.9,19.2,1.0,"Hill County, TX",05/10/2023,42.3,0,13,52495,89.3,6.5,1.1,1.0,41.5,48.94,51.06,0
80.7,18.3,1.0,"Hockley County, TX",05/10/2023,42.9,0,16,51078,92.5,4.0,1.5,0.5,35.9,49.89,50.11,0
81.4,17.4,1.2,"Hood County, TX",05/10/2023,48.6,1,10,68911,94.6,1.6,1.0,1.1,46.2,36.2,63.8,0
79.8,19.1,1.1,"Hopkins County, TX",05/10/2023,40.0,0,14,56680,88.3,7.3,1.1,0.9,39.2,48.61,51.39,0
74.8,24.5,0.7,"Houston County, TX",05/10/2023,42.3,0,19,45603,72.4,24.2,0.9,0.9,44.2,57.01,42.99,0
78.7,20.2,1.1,"Howard County, TX",05/10/2023,38.7,0,16,55842,87.2,7.4,1.8,1.5,37.6,53.4,46.6,0
66.9,31.8,1.3,"Hudspeth County, TX",05/10/2023,68.6,1,24,38904,88.5,5.1,1.5,2.3,34.1,73.27,26.73,0
75.6,23.1,1.3,"Hunt County, TX",05/10/2023,44.0,1,13,58326,85.7,8.6,1.3,1.9,37.0,47.72,52.28,0
87.6,11.0,1.4,"Hutchinson County, TX",05/10/2023,35.7,0,12,56646,91.4,3.0,2.2,0.8,38.8,46.73,53.27,0
85.4,13.5,1.1,"Irion County, TX",05/10/2023,95.0,1,8,69966,94.2,1.8,1.2,0.5,42.6,37.61,62.39,1
90.4,8.8,0.9,"Jack County, TX",05/10/2023,41.4,0,16,51846,92.3,4.3,1.3,0.8,38.3,56.6,43.4,0
82.5,16.3,1.2,"Jackson County, TX",05/10/2023,45.3,0,13,60666,88.9,6.9,1.0,1.3,39.0,52.48,47.52,0
80.4,18.9,0.7,"Jasper County, TX",05/10/2023,37.0,0,23,50038,80.9,15.8,0.9,0.8,42.0,59.29,40.71,0
60.1,38.4,1.5,"Jeff Davis County, TX",05/10/2023,51.4,0,21,56149,91.9,1.5,2.2,2.2,61.7,31.29,68.71,0
50.2,48.6,1.2,"Jefferson County, TX",05/10/2023,52.2,1,19,55575,58.4,34.5,1.1,4.2,37.0,47.17,52.83,0
40.9,58.8,0.3,"Jim Hogg County, TX",05/10/2023,59.2,0,23,37454,96.5,0.9,0.7,0.8,35.0,63.62,36.38,0
54.5,44.8,0.7,"Jim Wells County, TX",05/10/2023,55.4,0,21,43852,95.9,1.2,1.2,0.8,35.8,58.55,41.45,0
75.9,22.9,1.3,"Johnson County, TX",05/10/2023,47.4,1,9,76226,89.2,5.7,1.0,1.8,36.6,48.97,51.03,0
84.0,14.8,1.2,"Jones County, TX",05/10/2023,43.9,1,19,52288,82.5,13.3,1.6,0.8,38.4,58.06,41.94,0
75.6,23.5,0.9,"Karnes County, TX",05/10/2023,56.2,0,22,48470,86.6,10.3,1.2,0.7,35.2,61.95,38.05,0
66.4,32.5,1.2,"Kaufman County, TX",05/10/2023,54.4,1,8,73660,75.0,19.4,1.0,2.1,33.9,43.34,56.66,0
76.0,22.8,1.3,"Kendall County, TX",05/10/2023,63.4,1,6,102832,93.6,1.7,0.8,1.8,42.9,21.4,78.6,0
65.5,33.5,1.0,"Kenedy County, TX",05/10/2023,53.0,0,14,42379,87.4,5.3,2.0,1.7,43.5,96.12,3.88,0
89.0,10.2,0.9,"Kent County, TX",05/10/2023,39.5,0,11,54154,94.1,1.2,1.8,0.4,45.5,34.87,65.13,0
75.3,23.5,1.2,"Kerr County, TX",05/10/2023,52.6,0,12,60834,93.3,2.1,1.2,1.5,47.9,38.47,61.53,0
86.7,12.4,0.9,"Kimble County, TX",05/10/2023,43.3,0,15,48671,95.1,1.3,1.4,1.0,50.3,43.09,56.91,0
95.0,5.0,0.0,"King County, TX",05/10/2023,22.1,0,11,74890,92.7,2.6,1.3,0.4,42.8,59.04,40.96,0
71.4,27.8,0.8,"Kinney County, TX",05/10/2023,54.0,0,19,50567,88.7,3.2,2.4,1.3,41.8,40.68,59.32,0
50.3,48.6,1.2,"Kleberg County, TX",05/10/2023,62.6,0,24,49226,90.7,4.1,1.0,2.6,28.4,52.27,47.73,0
81.0,18.2,0.8,"Knox County, TX",05/10/2023,39.8,0,17,45558,87.5,6.3,1.7,0.9,39.2,50.15,49.85,0
78.3,20.8,0.9,"Lamar County, TX",05/10/2023,40.2,0,17,50787,80.3,13.5,2.0,0.9,39.4,46.84,53.16,0
79.9,19.1,1.1,"Lamb County, TX",05/10/2023,44.1,0,19,48981,90.3,4.8,2.1,0.9,36.9,59.68,40.32,0
77.8,20.6,1.6,"Lampasas County, TX",05/10/2023,46.7,1,12,64401,88.9,4.7,1.3,2.0,43.7,39.62,60.38,0
55.5,43.7,0.8,"La Salle County, TX",05/10/2023,63.6,0,28,40549,95.1,2.2,1.3,0.5,32.2,76.28,23.72,0
86.3,13.1,0.6,"Lavaca County, TX",05/10/2023,42.5,0,12,54421,90.5,6.6,0.7,0.7,43.1,53.28,46.72,0
77.4,21.6,1.0,"Lee County, TX",05/10/2023,47.6,0,12,59469,86.4,9.9,1.2,0.9,42.9,53.19,46.81,0
86.7,12.4,0.9,"Leon County, TX",05/10/2023,37.4,0,16,51582,89.2,7.1,1.1,1.0,44.6,52.71,47.29,0
79.4,19.7,0.8,"Liberty County, TX",05/10/2023,43.7,1,15,57174,86.7,9.1,1.5,0.9,33.0,60.88,39.12,0
74.6,24.3,1.0,"Limestone County, TX",05/10/2023,38.2,0,16,50381,78.2,17.0,1.4,1.1,41.6,50.43,49.57,0
89.1,9.7,1.3,"Lipscomb County, TX",05/10/2023,34.8,0,13,64249,90.3,2.3,2.5,1.3,41.4,44.07,55.93,0
83.1,16.2,0.7,"Live Oak County, TX",05/10/2023,43.6,0,17,52910,89.1,6.9,1.5,1.2,40.6,55.09,44.91,0
79.6,19.5,0.9,"Llano County, TX",05/10/2023,52.1,0,12,61037,95.1,1.4,1.0,0.8,57.7,37.23,62.77,0
90.9,6.1,3.0,"Loving County, TX",05/10/2023,19.5,0,5,100917,94.1,2.0,0.0,3.9,35.3,23.08,76.92,0
65.3,33.1,1.6,"Lubbock County, TX",05/10/2023,50.0,1,16,57270,86.1,8.0,1.2,2.6,31.5,38.02,61.98,0
80.8,18.7,0.5,"Lynn County, TX",05/10/2023,40.1,1,16,50374,92.0,3.1,2.1,0.5,36.7,49.49,50.51,0
84.5,14.3,1.2,"McCulloch County, TX",05/10/2023,38.4,0,17,43525,92.5,3.4,1.3,1.0,44.3,52.51,47.49,0
60.9,37.5,1.6,"McLennan County, TX",05/10/2023,53.1,1,14,58524,79.6,14.9,1.1,2.0,33.5,40.52,59.48,0
89.1,10.3,0.6,"McMullen County, TX",05/10/2023,44.5,0,12,63120,91.3,2.8,0.7,0.7,44.2,56.76,43.24,0
78.7,20.5,0.8,"Madison County, TX",05/10/2023,41.9,0,17,48251,76.3,19.1,1.3,1.3,34.3,60.99,39.01,0
71.3,27.5,1.1,"Marion County, TX",05/10/2023,40.8,0,23,43178,74.4,20.1,1.2,1.1,51.1,52.75,47.25,0
86.0,13.3,0.7,"Martin County, TX",05/10/2023,32.6,1,13,69505,92.2,3.1,1.9,0.7,32.7,52.63,47.37,0
80.5,18.5,1.1,"Mason County, TX",05/10/2023,47.4,0,11,56690,95.9,1.1,0.9,0.6,51.0,38.07,61.93,0
71.7,27.2,1.1,"Matagorda County, TX",05/10/2023,47.4,0,22,50054,83.7,10.7,1.4,2.1,37.6,48.27,51.73,0
44.8,54.3,0.9,"Maverick County, TX",05/10/2023,95.0,0,20,41815,96.0,0.9,1.9,0.6,30.2,62.77,37.23,1
69.1,29.9,1.0,"Medina County, TX",05/10/2023,56.9,1,14,62907,92.0,3.9,1.2,1.1,39.3,46.23,53.77,0
80.1,19.2,0.8,"Menard County, TX",05/10/2023,53.1,0,19,41507,93.4,2.7,1.9,0.3,51.4,43.36,56.64,0
77.5,20.9,1.5,"Midland County, TX",05/10/2023,44.3,1,10,84837,87.2,7.3,1.3,2.4,32.4,39.72,60.28,0
75.5,23.6,0.9,"Milam County, TX",05/10/2023,45.8,0,14,53320,86.6,9.2,1.4,1.0,41.9,54.89,45.11,0
88.5,10.8,0.7,"Mills County, TX",05/10/2023,43.4,0,13,54948,94.8,1.6,1.2,0.8,49.3,45.6,54.4,0
84.1,15.4,0.5,"Mitchell County, TX",05/10/2023,36.2,0,19,44476,81.8,12.7,1.8,1.1,34.9,61.04,38.96,0
87.8,11.2,1.0,"Montague County, TX",05/10/2023,35.6,0,14,54988,95.0,1.1,1.4,0.5,42.9,50.23,49.77,0
71.2,27.4,1.4,"Montgomery County, TX",05/10/2023,57.3,1,10,87831,85.8,7.2,1.0,3.8,37.1,33.51,66.49,0
79.1,19.3,1.6,"Moore County, TX",05/10/2023,47.9,0,11,61833,86.5,5.1,1.9,5.0,31.9,64.09,35.91,0
69.3,29.9,0.8,"Morris County, TX",05/10/2023,43.7,0,18,44957,72.5,21.8,1.6,1.2,42.1,52.06,47.94,0
92.6,7.1,0.3,"Motley County, TX",05/10/2023,28.2,0,16,47835,90.8,3.6,2.8,0.6,49.3,42.64,57.36,0
64.9,33.6,1.4,"Nacogdoches County, TX",05/10/2023,46.7,0,20,46970,77.9,17.6,0.9,1.4,32.0,45.17,54.83,0
72.2,26.7,1.2,"Navarro County, TX",05/10/2023,46.2,0,16,51015,80.7,13.3,1.1,2.6,36.4,49.87,50.13,0
80.1,19.2,0.6,"Newton County, TX",05/10/2023,25.2,1,19,44030,78.9,16.9,1.1,0.6,46.2,61.04,38.96,0
77.1,21.7,1.2,"Nolan County, TX",05/10/2023,42.2,0,18,44342,90.0,5.5,1.2,1.0,38.4,50.7,49.3,0
50.8,47.9,1.4,"Nueces County, TX",05/10/2023,58.8,1,18,59337,90.6,4.3,0.9,2.5,36.6,45.27,54.73,0
89.1,9.6,1.3,"Ochiltree County, TX",05/10/2023,38.9,0,11,60914,94.6,1.5,1.7,0.8,33.1,56.83,43.17,0
90.9,8.0,1.1,"Oldham County, TX",05/10/2023,35.8,1,15,62868,89.3,3.7,2.0,2.3,42.3,43.87,56.13,0
81.1,17.7,1.3,"Orange County, TX",05/10/2023,37.0,1,12,65908,86.8,9.2,0.8,1.3,37.5,47.1,52.9,0
81.5,17.4,1.0,"Palo Pinto County, TX",05/10/2023,37.6,0,14,57580,93.2,2.7,1.2,1.1,40.9,49.68,50.32,0
81.4,18.0,0.6,"Panola County, TX",05/10/2023,38.2,0,13,54244,80.5,15.6,0.9,0.7,41.0,47.54,52.46,0
81.5,17.1,1.4,"Parker County, TX",05/10/2023,47.5,1,7,85613,94.0,1.9,1.0,1.0,39.3,37.66,62.34,0
80.6,18.4,1.0,"Parmer County, TX",05/10/2023,41.0,0,15,56632,93.6,1.9,1.7,1.4,35.3,53.03,46.97,0
68.9,29.6,1.5,"Pecos County, TX",05/10/2023,58.9,0,22,49291,90.6,4.8,1.6,1.7,36.1,62.71,37.29,0
76.8,22.3,0.9,"Polk County, TX",05/10/2023,50.1,0,16,50827,85.4,9.3,2.2,1.1,43.6,57.03,42.97,0
68.5,29.8,1.7,"Potter County, TX",05/10/2023,47.6,1,20,45904,79.8,11.3,1.4,5.1,34.9,54.96,45.04,0
32.5,66.0,1.5,"Presidio County, TX",05/10/2023,95.0,0,21,39791,92.1,2.6,2.0,1.9,38.7,60.84,39.16,1
85.2,13.9,0.9,"Rains County, TX",05/10/2023,37.4,0,12,57294,92.2,2.9,1.5,1.2,47.2,50.1,49.9,0
78.5,19.8,1.7,"Randall County, TX",05/10/2023,47.7,1,9,72082,90.4,4.2,1.0,2.1,36.6,29.89,70.11,0
83.8,15.3,0.9,"Reagan County, TX",05/10/2023,39.6,0,11,65162,89.7,4.0,1.7,1.1,34.2,58.14,41.86,0
82.9,16.1,1.0,"Real County, TX",05/10/2023,51.0,0,15,46907,90.8,1.9,2.7,1.2,52.3,48.76,51.24,0
77.8,21.5,0.7,"Red River County, TX",05/10/2023,41.8,0,18,46134,79.5,15.7,1.9,0.6,46.2,53.54,46.46,0
61.1,37.8,1.0,"Reeves County, TX",05/10/2023,89.1,0,22,46275,90.6,4.6,1.4,2.0,33.8,67.9,32.1,1
65.7,32.9,1.4,"Refugio County, TX",05/10/2023,54.1,0,15,46695,89.1,6.8,1.3,1.0,42.6,59.32,40.68,0
96.2,3.1,0.7,"Roberts County, TX",05/10/2023,31.5,0,7,73224,94.1,0.7,2.6,0.2,42.3,40.18,59.82,0
69.7,29.3,1.0,"Robertson County, TX",05/10/2023,45.1,1,16,50816,76.4,19.4,1.2,1.0,41.3,53.38,46.62,0
68.1,30.5,1.4,"Rockwall County, TX",05/10/2023,60.7,1,5,120696,83.2,9.5,0.9,3.8,37.4,24.39,75.61,0
86.3,12.5,1.1,"Runnels County, TX",05/10/2023,44.4,0,15,48190,92.1,3.1,2.0,1.2,40.7,52.31,47.69,0
77.4,21.7,1.0,"Rusk County, TX",05/10/2023,39.9,1,16,53186,79.0,16.9,1.1,0.9,39.3,48.59,51.41,0
87.2,12.2,0.6,"Sabine County, TX",05/10/2023,37.1,0,16,46233,89.1,6.6,1.1,0.6,53.7,48.71,51.29,0
75.1,24.5,0.4,"San Augustine County, TX",05/10/2023,40.6,0,22,43335,75.3,21.2,1.0,0.5,48.9,62.15,37.85,0
80.4,18.5,1.1,"San Jacinto County, TX",05/10/2023,34.8,0,17,52302,86.5,9.2,1.3,0.7,45.1,54.59,45.41,0
